

"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: August 10, 2013 to August 10, 2015, retrieved on August 11, 2015"
" (731 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 96% of requested data were available from station Thermal_South.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Air Temps, max/min     688           29            2           12            0        "
"                     Thermal_Soutûh.A          OASIS.A      La_Quinta_IIû.A           THERMAL.C    "
"Soil Temps, max/min    699           20            1           11            0        "
"                     Thermal_Soutûh.A          OASIS.A      La_Quinta_IIû.A           THERMAL.A    "
"Rel. Humidity          711            0            0            0           20        "
"                     Thermal_Soutûh.A          none         none         none         "
"ETo                    721            0            0            0           10        "
"                     Thermal_Soutûh.A          none         none         none         "
"Solar Radiation        700           18            1           12            0        "
"                     Thermal_Soutûh.A          OASIS.A      La_Quinta_IIû.A           THERMAL.A    "
"Wind Speed & Dir       713            0            0            0           18        "
"                     Thermal_Soutûh.A          none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
Thermal_South.A,20130810,2359,,,37.2,17.2,,,0,0,,,25.6,25.0,,326,8.629,57.0,12.0
Thermal_South.A,20130811,2359,,,37.8,18.3,,,0,0,,,25.0,25.0,,323,7.868,66.0,13.0
Thermal_South.A,20130812,2359,,,40.0,20.0,,,0,0,,,25.6,25.0,,320,8.122,62.0,11.0
Thermal_South.A,20130813,2359,,,37.2,19.4,,,0,0,,,25.6,25.0,,316,7.868,67.0,19.0
Thermal_South.A,20130814,2359,,,40.6,20.0,,,0,0,,,25.6,25.6,,308,7.614,65.0,14.0
Thermal_South.A,20130815,2359,,,40.6,21.7,,,0,0,,,26.1,25.6,,297,7.614,66.0,21.0
Thermal_South.A,20130816,2359,,,41.7,23.9,,,0,0,,,26.7,26.1,,290,8.376,47.0,19.0
Thermal_South.A,20130817,2359,,,41.1,24.4,,,0,0,,,26.7,26.1,,288,7.614,68.0,20.0
Thermal_South.A,20130818,2359,,,41.1,25.6,,,0,0,,,27.2,26.7,,281,8.376,58.0,23.0
Thermal_South.A,20130819,2359,,,40.0,25.6,,,0,0,,,27.2,26.7,,198,5.584,60.0,27.0
Thermal_South.A,20130820,2359,,,41.7,23.3,,,0,0,,,27.2,26.7,,261,6.345,69.0,21.0
Thermal_South.A,20130821,2359,,,41.1,23.3,,,0,0,,,27.2,26.7,,286,7.868,59.0,17.0
Thermal_South.A,20130822,2359,,,40.0,27.2,,,0,0,,,27.8,27.2,,262,7.360,64.0,27.0
Thermal_South.A,20130823,2359,,,38.3,26.1,,,0,0,,,27.8,27.2,,255,6.853,72.0,32.0
Thermal_South.A,20130824,2359,,,33.9,23.3,,,0,0,,,27.8,27.2,,203,4.822,82.0,41.0
Thermal_South.A,20130825,2359,,,32.8,20.6,,,0,0,,,27.2,23.9,,190,5.076,,
Thermal_South.A,20130826,2359,,,30.0,21.1,,,0,0,,,26.7,26.7,,120,4.315,,
Thermal_South.A,20130827,2359,,,38.3,21.1,,,0,0,,,27.2,26.7,,264,5.330,91.0,37.0
Thermal_South.A,20130828,2359,,,40.6,24.4,,,0,0,,,27.8,27.2,,251,6.091,78.0,27.0
Thermal_South.A,20130829,2359,,,33.9,26.1,,,0,0,,,27.8,27.8,,201,4.822,82.0,52.0
Thermal_South.A,20130830,2359,,,33.3,25.6,,,0,0,,,27.8,27.8,,162,3.300,85.0,50.0
Thermal_South.A,20130831,2359,,,40.0,25.6,,,0,0,,,28.3,27.8,,267,6.345,84.0,31.0
Thermal_South.A,20130901,2359,,,40.0,26.7,,,0,0,,,28.3,27.8,,268,6.599,69.0,27.0
Thermal_South.A,20130902,2359,,,40.6,26.1,,,0,0,,,28.3,27.8,,223,6.345,63.0,21.0
Thermal_South.A,20130903,2359,,,40.6,26.1,,,0,0,,,28.3,28.3,,236,6.345,75.0,26.0
Thermal_South.A,20130904,2359,,,37.8,24.4,,,0,0,,,28.3,27.8,,145,4.061,76.0,32.0
