

"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: August 10, 2013 to August 10, 2015, retrieved on August 11, 2015"
" (731 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 48% of requested data were available from station Palmdale_Central.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation          362          359            1            9            0        "
"                     Palmdale_Cenûtral.A       Palmdale.A   VICTRVIL.A   PALMDALE.C   "
"Air Temps, max/min     345          329           48            9            0        "
"                     Palmdale_Cenûtral.A       Palmdale.A   VICTRVIL.A   PALMDALE.C   "
"Soil Temps, max/min    302          401            0            0           28        "
"                     Palmdale_Cenûtral.A       Palmdale.A   none         none         "
"Rel. Humidity          356            0            0            0          375        "
"                     Palmdale_Cenûtral.A       none         none         none         "
"ETo                    362            0            0            0          369        "
"                     Palmdale_Cenûtral.A       none         none         none         "
"Solar Radiation        362          355            5            0            9        "
"                     Palmdale_Cenûtral.A       Palmdale.A   VICTRVIL.A   none         "
"Wind Speed & Dir       354            0            0            0          377        "
"                     Palmdale_Cenûtral.A       none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
Palmdale_Central.A,20130810,2359,0.000,,31.7,12.8,,,,,,,21.7,21.1,,263,,,
Palmdale_Central.A,20130811,2359,0.000,,33.9,11.1,,,,,,,21.7,21.7,,265,,,
Palmdale_Central.A,20130812,2359,0.000,,35.0,10.6,,,,,,,21.7,21.1,,308,,,
Palmdale_Central.A,20130813,2359,0.000,,37.2,12.2,,,,,,,21.1,21.1,,314,,,
Palmdale_Central.A,20130814,2359,0.000,,36.1,14.4,,,,,,,,,,321,,,
Palmdale_Central.A,20130815,2359,0.000,,37.2,13.3,,,,,,,21.7,21.1,,308,,,
Palmdale_Central.A,20130816,2359,0.000,,36.1,17.2,,,,,,,22.2,21.7,,301,,,
Palmdale_Central.A,20130817,2359,0.000,,37.2,17.8,,,,,,,22.8,22.2,,305,,,
Palmdale_Central.A,20130818,2359,0.000,,38.9,13.3,,,,,,,22.8,22.2,,268,,,
Palmdale_Central.A,20130819,2359,0.000,,36.7,18.9,,,,,,,23.3,22.8,,265,,,
Palmdale_Central.A,20130820,2359,0.000,,36.7,17.2,,,,,,,23.3,22.8,,266,,,
Palmdale_Central.A,20130821,2359,0.000,,36.7,16.7,,,,,,,23.3,23.3,,274,,,
Palmdale_Central.A,20130822,2359,0.000,,35.6,16.1,,,,,,,23.9,23.3,,293,,,
Palmdale_Central.A,20130823,2359,0.000,,36.7,13.3,,,,,,,23.9,23.3,,304,,,
Palmdale_Central.A,20130824,2359,0.000,,35.6,8.9,,,,,,,23.9,23.3,,306,,,
Palmdale_Central.A,20130825,2359,0.000,,34.4,10.6,,,,,,,23.3,22.8,,297,,,
Palmdale_Central.A,20130826,2359,0.000,,32.2,12.2,,,,,,,23.3,23.3,,218,,,
Palmdale_Central.A,20130827,2359,0.000,,33.3,16.1,,,,,,,23.9,23.3,,216,,,
Palmdale_Central.A,20130828,2359,0.000,,36.1,16.1,,,,,,,23.9,23.3,,231,,,
Palmdale_Central.A,20130829,2359,0.000,,38.3,17.2,,,,,,,24.4,23.9,,242,,,
Palmdale_Central.A,20130830,2359,0.000,,37.2,17.8,,,,,,,24.4,24.4,,250,,,
Palmdale_Central.A,20130831,2359,0.000,,32.2,22.8,,,,,,,25.0,24.4,,248,,,
Palmdale_Central.A,20130901,2359,0.000,,33.3,20.6,,,,,,,25.6,25.0,,254,,,
Palmdale_Central.A,20130902,2359,0.000,,35.6,20.0,,,,,,,25.6,25.0,,270,,,
