"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: August 10, 2013 to August 10, 2015, retrieved on August 11, 2015"
" (731 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 93% of requested data were available from station SNTAYNEZ.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation          705           17            0            9            0        "
"                     SNTAYNEZ.A   SISQUOC.A    none         SNTAYNEZ.A   "
"Air Temps, max/min     662           37            0           32            0        "
"                     SNTAYNEZ.A   SISQUOC.A    none         SNTAYNEZ.A   "
"Soil Temps, max/min    615          105            0           11            0        "
"                     SNTAYNEZ.A   SISQUOC.A    none         SNTAYNEZ.A   "
"Rel. Humidity          662            0            0            0           69        "
"                     SNTAYNEZ.A   none         none         none         "
"ETo                    711            0            0            0           20        "
"                     SNTAYNEZ.A   none         none         none         "
"Solar Radiation        703           18            0           10            0        "
"                     SNTAYNEZ.A   SISQUOC.A    none         SNTAYNEZ.A   "
"Wind Speed & Dir       703            0            0            0           28        "
"                     SNTAYNEZ.A   none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
SNTAYNEZ.A,20130810,2359,0.000,,26.1,12.8,,,0,0,,,18.9,18.9,,285,5.330,94.0,46.0
SNTAYNEZ.A,20130811,2359,0.000,,26.7,12.8,,,0,0,,,18.9,18.9,,274,5.076,94.0,46.0
SNTAYNEZ.A,20130812,2359,0.000,,28.3,11.7,,,0,0,,,18.9,18.9,,285,5.330,95.0,41.0
SNTAYNEZ.A,20130813,2359,0.000,,31.1,11.7,,,0,0,,,21.7,16.1,,293,5.838,96.0,32.0
SNTAYNEZ.A,20130814,2359,0.000,,33.9,10.0,,,0,0,,,21.7,21.1,,299,6.091,99.0,28.0
SNTAYNEZ.A,20130815,2359,0.000,,35.0,10.0,,,0,0,,,21.7,21.7,,306,6.345,99.0,29.0
SNTAYNEZ.A,20130816,2359,0.000,,34.4,11.7,,,0,0,,,22.2,21.7,,293,6.091,98.0,28.0
SNTAYNEZ.A,20130817,2359,0.000,,30.6,12.2,,,0,0,,,22.2,22.2,,285,5.584,97.0,38.0
SNTAYNEZ.A,20130818,2359,0.000,,32.2,11.7,,,0,0,,,22.2,22.2,,279,5.584,96.0,36.0
SNTAYNEZ.A,20130819,2359,0.000,,32.8,11.1,,,0,0,,,22.8,22.2,,281,5.584,99.0,27.0
SNTAYNEZ.A,20130820,2359,0.000,,32.2,11.1,,,0,0,,,22.8,22.2,,270,5.330,98.0,25.0
SNTAYNEZ.A,20130821,2359,0.000,,31.1,8.3,,,0,0,,,22.8,22.2,,265,5.076,98.0,31.0
SNTAYNEZ.A,20130822,2359,0.000,,30.6,7.2,,,0,0,,,22.2,22.2,,293,5.584,96.0,35.0
SNTAYNEZ.A,20130823,2359,0.000,,27.8,8.3,,,0,0,,,22.2,22.2,,272,4.822,96.0,45.0
SNTAYNEZ.A,20130824,2359,0.000,,32.8,12.8,,,0,0,,,22.8,22.2,,275,5.330,96.0,30.0
SNTAYNEZ.A,20130825,2359,0.000,,29.4,12.2,,,0,0,,,22.8,22.2,,275,5.330,99.0,41.0
SNTAYNEZ.A,20130826,2359,0.000,,30.6,12.8,,,0,0,,,22.8,22.8,,275,5.076,99.0,39.0
SNTAYNEZ.A,20130827,2359,0.000,,30.0,12.2,,,0,0,,,23.3,22.8,,256,4.822,100.0,40.0
SNTAYNEZ.A,20130828,2359,0.000,,32.8,12.2,,,0,0,,,23.3,21.1,,261,5.076,100.0,31.0
